seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
174,50,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1533.76,14.4752,0.0,0.0,0.0,0.0,0.0,0.0,14.4103,0.135837
190,100,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4785.94,17.7297,0.0,0.0,0.0,0.0,0.0,0.0,23.5419,0.190909
206,150,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,8085.73,26.8956,0.0,0.0,0.0,0.0,0.0,0.0,25.5132,0.131155
222,200,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,11398.6,30.1843,0.0,0.0,0.0,0.0,0.0,0.0,26.2672,0.111964
238,250,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,14688.2,30.3722,0.0,0.0,0.0,0.0,0.0,0.0,26.7282,0.0952691
254,300,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,18002.3,27.6919,0.0,0.0,0.0,0.0,0.0,0.0,27.0176,0.107465
270,350,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,21300.5,33.7574,0.0,0.0,0.0,0.0,0.0,0.0,27.2143,0.0996751
286,400,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,24602.9,21.0869,0.0,0.0,0.0,0.0,0.0,0.0,27.3398,0.0829419
302,450,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,27917.0,32.476,0.0,0.0,0.0,0.0,0.0,0.0,27.4422,0.072805
318,500,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,31215.9,28.405,0.0,0.0,0.0,0.0,0.0,0.0,27.5311,0.0549095
