seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
192,50,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3695.64,16.7659,0.0,0.0,0.0,0.0,0.0,0.0,13.41,0.0793718
336,100,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,8797.94,26.0114,0.0,0.0,0.0,0.0,0.0,0.0,14.1694,0.0505756
352,150,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,13922.4,37.1063,0.0,0.0,0.0,0.0,0.0,0.0,14.436,0.0504067
368,200,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,19024.1,31.6336,0.0,0.0,0.0,0.0,0.0,0.0,14.5396,0.0300778
384,250,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,24127.2,49.7685,0.0,0.0,0.0,0.0,0.0,0.0,14.5977,0.0389835
400,300,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,29251.4,51.8767,0.0,0.0,0.0,0.0,0.0,0.0,14.6494,0.0354233
416,350,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,34342.5,44.1871,0.0,0.0,0.0,0.0,0.0,0.0,14.668,0.0227391
432,400,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,39442.9,45.7524,0.0,0.0,0.0,0.0,0.0,0.0,14.6895,0.0207536
448,450,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,44571.8,52.0745,0.0,0.0,0.0,0.0,0.0,0.0,14.7168,0.025767
464,500,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,49678.0,51.391,0.0,0.0,0.0,0.0,0.0,0.0,14.7275,0.0210938
