seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
3,10,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,46.4848,8.03555,4834.09,157.281,4.9697,1.32288,0.0126364,0.00239555,35.7273,4.91808
7,20,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,83.6061,10.7382,4913.36,82.8496,5.63636,1.33463,0.0437273,0.00467221,128.485,8.82822
11,30,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,113.576,13.9911,4928.76,66.1273,5.93939,1.64886,0.102727,0.0110405,291.394,22.3572
15,40,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,134.909,17.5345,4925.42,76.3385,6.09091,1.64886,0.179727,0.030374,494.424,34.1339
19,50,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,157.545,16.0956,4954.42,39.9007,6.57576,1.59099,0.274909,0.0267341,776.485,41.2227
23,60,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,180.152,18.7768,4959.36,35.5218,6.12121,1.0,0.389182,0.0450475,1082.76,41.7541
27,70,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,200.727,19.03,4974.7,24.4265,6.0,1.34629,0.537394,0.0461702,1499.76,71.7946
31,80,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,229.545,23.1153,4966.61,26.7511,6.90909,1.58114,0.711182,0.0881031,1938.03,73.6794
35,90,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,245.97,19.1123,4976.85,20.0455,6.90909,1.56125,0.873061,0.0845181,2474.88,106.343
39,100,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,257.939,20.2499,4967.58,26.6236,6.72727,1.63936,1.10942,0.117482,3010.64,92.9464
