seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
1,50,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,701.97,4.08503,0.0,0.0,0.0,0.0,0.0,0.0,7.1573,0.0761464
17,100,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1514.67,6.66146,0.0,0.0,0.0,0.0,0.0,0.0,7.43602,0.0611502
33,150,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2329.64,6.19223,0.0,0.0,0.0,0.0,0.0,0.0,7.49779,0.0448348
49,200,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3145.15,6.75231,0.0,0.0,0.0,0.0,0.0,0.0,7.54062,0.0341955
65,250,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3956.48,7.15017,0.0,0.0,0.0,0.0,0.0,0.0,7.55938,0.0291195
81,300,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4769.24,7.71362,0.0,0.0,0.0,0.0,0.0,0.0,7.57295,0.0267124
97,350,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,5583.79,9.39082,0.0,0.0,0.0,0.0,0.0,0.0,7.58243,0.0262964
113,400,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6397.52,10.8613,0.0,0.0,0.0,0.0,0.0,0.0,7.58618,0.0239982
129,450,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7210.67,11.1664,0.0,0.0,0.0,0.0,0.0,0.0,7.59168,0.0263005
145,500,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,8018.18,15.2315,0.0,0.0,0.0,0.0,0.0,0.0,7.60292,0.0237611
