seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
326,50,100,4,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6162.09,138.248,0.0,0.0,0.0,0.0,0.0,0.0,12.9071,0.236145
342,100,100,4,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,14341.8,136.433,0.0,0.0,0.0,0.0,0.0,0.0,13.4165,0.101646
358,150,100,4,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,22458.6,130.752,0.0,0.0,0.0,0.0,0.0,0.0,13.5283,0.0708412
374,200,100,4,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,30700.4,213.683,0.0,0.0,0.0,0.0,0.0,0.0,13.6244,0.076851
390,250,100,4,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,38760.1,190.922,0.0,0.0,0.0,0.0,0.0,0.0,13.6244,0.0545284
406,300,100,4,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,46995.7,215.814,0.0,0.0,0.0,0.0,0.0,0.0,13.6675,0.0534294
422,350,100,4,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,55171.5,255.765,0.0,0.0,0.0,0.0,0.0,0.0,13.6905,0.0526918
438,400,100,4,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,63283.0,235.345,0.0,0.0,0.0,0.0,0.0,0.0,13.6896,0.044458
454,450,100,4,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,71309.9,232.723,0.0,0.0,0.0,0.0,0.0,0.0,13.6807,0.0358198
470,500,100,4,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,79655.1,325.725,0.0,0.0,0.0,0.0,0.0,0.0,13.7155,0.0459401
